Task number Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average percent derivs
0,0.9974621568466455,2.637459457223568,332.5717532634735,42,100.0
1,0.995663951798166,4.506512913138249,291.4189212322235,39,100.0
2,0.9960553677195897,4.099951030174075,460.7563531398773,53,100.0
3,0.9967957808271919,3.330581837581243,556.5613701343536,62,100.0
4,0.9586806260265571,42.95141737969631,83.36460494995117,13,100.0
5,0.9963276900410061,3.8175883139094253,492.91469717025757,59,100.0
6,0.995759751728257,4.40643044710168,439.4874155521393,56,100.0
7,0.9965202283310645,3.6159392334151663,326.5444803237915,39,100.0
8,0.9962488058504162,3.89775720292315,386.8604836463928,39,100.0
9,0.9960272798989235,4.127700670958621,355.1882224082947,42,100.0
10,0.9951883167969318,5.002336538385237,218.43389439582825,34,100.0
11,0.995875684489063,4.287992352704195,516.7480554580688,65,100.0
12,0.9959217058934431,4.240401952125037,296.36716175079346,46,100.0
13,0.9973295185429966,2.7767995914842816,381.1195249557495,45,100.0
14,0.9946175375050913,5.597093876589657,706.1069839000702,74,100.0
15,0.9966752369747834,3.4542680448553726,303.3429546356201,39,100.0
16,0.9979007997018654,2.1808432528890176,719.6689567565918,74,100.0
17,0.9942359200389619,5.98791912778016,206.5810191631317,26,100.0
18,0.9956123390165752,4.557791699215194,475.97865533828735,49,100.0
19,0.9976262957875157,2.465605626137043,463.546982049942,51,100.0
