Task number Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average percent derivs
1,0.6975184572457132,1.5530029863178418,22.077989101409912,28,21.311475409836063
3,0.6803719171595177,1.6699537604503822,16.34089970588684,20,21.311475409836063
4,0.14895037937879618,4.485337399265536,3.759498119354248,5,21.311475409836063
5,0.13724418185687937,4.586702090158323,3.283015489578247,5,21.311475409836063
6,0.17879081700477917,4.142940738682835,3.1233508586883545,4,21.311475409836063
7,0.6949996541484519,1.5252255497497023,21.221007823944092,25,21.311475409836063
8,0.6977764511482989,1.4980731221341197,18.942341089248657,22,21.311475409836063
9,0.6938391449221262,1.504241587187237,11.916634321212769,16,21.311475409836063
10,0.6913362528759239,1.6552449751224327,24.300886631011963,26,21.311475409836063
13,0.6886566355369298,1.7133945909667014,18.6907000541687,21,21.311475409836063
15,0.7003173500018055,1.4594361160187361,18.42464590072632,25,21.311475409836063
16,0.6960662111991758,1.4670687756177005,11.430471897125244,17,21.311475409836063
17,0.7050447242641891,1.4111338307105363,12.16707444190979,17,21.311475409836063
18,0.7026846220047678,1.4098165518080468,14.848838090896606,18,21.311475409836063
19,0.6914287898307329,1.4501956455140523,8.74461817741394,13,21.311475409836063
