Task number Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average percent derivs
0,0.7880092177855973,1.630933834727948,250.1726644039154,45,100.0
1,0.5485636345523278,3.5000256134879817,76.85648393630981,13,100.0
2,0.793434861882365,1.6139045449287102,164.28019833564758,35,100.0
3,0.7692229499396953,1.816981064574609,170.53538942337036,32,100.0
4,0.4661207708876076,4.235733437614258,124.82123470306396,10,100.0
5,0.7770745925931654,1.7822303677301627,189.9666142463684,38,100.0
6,0.7682677050856072,1.769055332025773,127.92155504226685,28,100.0
7,0.7181704301397502,2.1348516181410893,103.6967499256134,20,100.0
8,0.7997436523537541,1.5051663269934898,143.68117833137512,27,100.0
9,0.7938662539508703,1.5372876445005708,125.13527202606201,25,100.0
10,0.7720244196143227,1.8365474377414053,198.61548805236816,40,100.0
11,0.7765195264875315,1.8140691852048085,238.38018083572388,45,100.0
12,0.7625873916806218,1.9418219007955386,132.86185884475708,28,100.0
13,0.7625230401126288,1.9570835891937406,224.13821530342102,45,100.0
14,0.5629674406716754,3.6288992606402686,181.0299994945526,19,100.0
15,0.777346738011082,1.6475314147069002,163.36038327217102,33,100.0
16,0.7484246015853859,1.8469798915474702,151.41739201545715,23,100.0
17,0.4085892760911163,4.307877015212242,50.10152769088745,6,100.0
18,0.40234654180711193,4.319111156396851,51.582536697387695,7,100.0
19,0.7979411015696715,1.4487201597044026,161.84667348861694,28,100.0
