Task number Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average percent derivs
0,0.8081457555485547,199.3849741139854,11.694728136062622,2,59.01639344262295
1,0.8082088255573503,199.33113379278933,11.311633825302124,2,59.01639344262295
2,0.8082933193599473,199.25507548188583,11.09814190864563,2,59.01639344262295
3,0.8083961652425837,199.15998801502133,11.263640880584717,2,59.01639344262295
4,0.808516121239365,199.04715892881939,11.361331701278687,2,59.01639344262295
5,0.8086283035953818,198.94245310584643,11.503326654434204,2,59.01639344262295
6,0.8074944965952263,200.0501048700995,10.750044107437134,2,59.01639344262295
7,0.8074365253161628,200.09871028263132,10.933650255203247,2,59.01639344262295
8,0.8176696630437623,189.4541726829678,11.328626155853271,2,59.01639344262295
9,0.8178636174732732,189.2417409819094,11.316019535064697,2,57.377049180327866
10,0.8087427730317255,198.83541253995446,11.622037172317505,2,59.01639344262295
11,0.8088431149300883,198.74310274587268,11.38189172744751,2,60.65573770491803
12,0.8094236061742781,198.15160243305775,11.928406476974487,2,60.65573770491803
13,0.8095270001881011,198.05617697864255,12.00398325920105,2,60.65573770491803
14,0.8096439342952213,197.94671504645413,11.849798679351807,2,60.65573770491803
15,0.8180901564897322,188.99553282936103,11.488549709320068,2,59.01639344262295
16,0.8183463811058928,188.71856557952708,11.666014909744263,2,59.01639344262295
17,0.8186640712453997,188.37783023188626,11.616970777511597,2,59.01639344262295
18,0.8189887113442742,188.02996676724837,11.617291927337646,2,59.01639344262295
19,0.8193262681410414,187.6687783691459,11.75392460823059,2,59.01639344262295
